price,suburb,city_name,state,lat,lon
1380000,Ryde,Sydney,NSW,-33.808615,151.107242
1395000,Rouse Hill,Sydney,NSW,-33.681316,150.918886
1400000,Adelaide,Adelaide,SA,-34.926811,138.593387
1410000,Enmore,Sydney,NSW,-33.896617,151.171752
1415000,Neutral Bay,Sydney,NSW,-33.83743,151.214043
1425000,Ashwood,Melbourne,VIC,-37.858398,145.103489
1450000,Bentleigh,Melbourne,VIC,-37.928407,145.037332
1525000,Port Hacking,Sydney,NSW,-34.069234,151.12316
1535000,Mount Eliza,Melbourne,VIC,-38.191213,145.0992
1550000,Castle Hill,Sydney,NSW,-33.722334,151.002861
1550000,Mona Vale,Sydney,NSW,-33.679875,151.311273
1580000,Chatswood,Sydney,NSW,-33.80491,151.177781
1680000,Crows Nest,Sydney,NSW,-33.825537,151.198263
1700000,Balmoral,Brisbane,QLD,-27.452879,153.066044
1718000,Box Hill North,Melbourne,VIC,-37.805605,145.118845
1720000,Cronulla,Sydney,NSW,-34.051949,151.148185
1750000,Lane Cove,Sydney,NSW,-33.818964,151.176726
1753689,Eastwood,Sydney,NSW,-33.791495,151.085072
2110000,Mount Martha,Melbourne,VIC,-38.24387,145.030928
2150000,Eight Mile Plains,Brisbane,QLD,-27.59009,153.104398
2150000,Maroubra,Sydney,NSW,-33.939591,151.239505
2370000,Park Orchards,Melbourne,VIC,-37.779913,145.209685
2400000,Kew,Melbourne,VIC,-37.808411,145.051373
2450000,St Kilda,Melbourne,VIC,-37.863392,144.974496
2500000,Darlinghurst,Sydney,NSW,-33.878118,151.223065
2600000,McMahons Point,Sydney,NSW,-33.846684,151.203711
2670000,Kew,Melbourne,VIC,-37.800226,145.022085
2700000,Canada Bay,Sydney,NSW,-33.86432,151.116184
2825000,Coogee,Sydney,NSW,-33.922939,151.251796
2870000,Annandale,Sydney,NSW,-33.88094,151.167751
2925750,South Yarra,Melbourne,VIC,-37.837036,144.993381
3220000,Queens Park,Sydney,NSW,-33.897486,151.249074
3250000,Mount Eliza,Melbourne,VIC,-38.20403,145.085974
3800000,Roseville,Sydney,NSW,-33.780242,151.191366
4900000,Rose Bay,Sydney,NSW,-33.875938,151.273173
132000,Malvern East,Melbourne,VIC,-37.879555,145.086578
168000,Elizabeth Park,Adelaide,SA,-34.712293,138.691757
180000,Salisbury North,Adelaide,SA,-34.741621,138.620615
183000,Hawthorn,Melbourne,VIC,-37.828069,145.031939
187000,Mitchell Park,Adelaide,SA,-34.996757,138.559843
205000,Underdale,Adelaide,SA,-34.922259,138.553573
221000,Norwood,Adelaide,SA,-34.924764,138.64038
230000,Midland,Perth,WA,-31.886426,116.012991
239500,Perth,Perth,WA,-31.956935,115.866036
245000,Cooloongup,Perth,WA,-32.298935,115.750977
245000,Gosnells,Perth,WA,-32.067202,115.974664
245000,Queenstown,Adelaide,SA,-34.858807,138.507534
250000,Salisbury,Adelaide,SA,-34.763531,138.626101
265000,Hammond Park,Perth,WA,-32.160046,115.848289
270000,Cannington,Perth,WA,-32.011552,115.935875
275000,Lockridge,Perth,WA,-31.886209,115.950661
275000,Mount Lawley,Perth,WA,-31.925003,115.879314
276500,St Kilda,Melbourne,VIC,-37.863574,144.984253
280000,Nollamara,Perth,WA,-31.874659,115.833757
282500,Munno Para West,Adelaide,SA,-34.664615,138.668071
287500,Macquarie,Canberra,ACT,-35.25255,149.074354
287500,Morningside,Brisbane,QLD,-27.463217,153.068997
289000,Happy Valley,Adelaide,SA,-35.087473,138.599377
295000,Everton Park,Brisbane,QLD,-27.402678,152.983002
295000,Warnbro,Perth,WA,-32.3486,115.763607
300000,Greenslopes,Brisbane,QLD,-27.50415,153.041271
300000,Para Hills,Adelaide,SA,-34.81249,138.65554
300000,Pascoe Vale,Melbourne,VIC,-37.723397,144.940747
302500,Morley,Perth,WA,-31.881231,115.882298
302899,Richmond,Melbourne,VIC,-37.823061,145.007391
305000,Carlton,Melbourne,VIC,-37.801131,144.966093
305000,Para Hills,Adelaide,SA,-34.811836,138.647961
307500,Kewdale,Perth,WA,-31.974433,115.923147
315500,Melrose Park,Adelaide,SA,-34.983137,138.5771
316000,Mirrabooka,Perth,WA,-31.856335,115.871016
317000,Dayton,Perth,WA,-31.85738,115.969886
318000,Port Willunga,Adelaide,SA,-35.265008,138.461398
318000,Salisbury,Adelaide,SA,-34.766561,138.650697
319000,Mount Lawley,Perth,WA,-31.922297,115.874624
325000,Adelaide,Adelaide,SA,-34.93366,138.605051
330000,Narrabundah,Canberra,ACT,-35.325601,149.147692
337500,Healesville,Melbourne,VIC,-37.653827,145.492836
340000,Dianella,Perth,WA,-31.901276,115.886141
345000,Ellenbrook,Perth,WA,-31.788944,115.970869
345000,Morphett Vale,Adelaide,SA,-35.110583,138.518351
347000,Ellenbrook,Perth,WA,-31.746984,116.009773
355000,Nailsworth,Adelaide,SA,-34.888948,138.607661
356000,Melton South,Melbourne,VIC,-37.72009,144.553926
360000,Nundah,Brisbane,QLD,-27.401946,153.066555
365000,Kelvin Grove,Brisbane,QLD,-27.446974,153.013902
369000,Pakenham,Melbourne,VIC,-38.084589,145.472956
370000,Brunswick,Melbourne,VIC,-37.778636,144.970299
370000,Woolloongabba,Brisbane,QLD,-27.498637,153.041451
370000,Wyndham Vale,Melbourne,VIC,-37.878634,144.632899
375000,East Brisbane,Brisbane,QLD,-27.488433,153.045617
380000,Clayfield,Brisbane,QLD,-27.427102,153.04594
385000,Baldivis,Perth,WA,-32.342576,115.805676
387500,Golden Grove,Adelaide,SA,-34.792572,138.700092
388000,Torrensville,Adelaide,SA,-34.925878,138.555634
390000,Clayton,Melbourne,VIC,-37.920506,145.10918
390000,Essendon North,Melbourne,VIC,-37.741606,144.903988
390000,St Agnes,Adelaide,SA,-34.822637,138.718559
390000,Yanchep,Perth,WA,-31.542599,115.622671
395000,Toowong,Brisbane,QLD,-27.481046,152.996211
396000,Wynn Vale,Adelaide,SA,-34.807027,138.675529
397500,Flagstaff Hill,Adelaide,SA,-35.052102,138.601728
400000,Harkness,Melbourne,VIC,-37.665114,144.537
402500,Mitchell Park,Adelaide,SA,-35.010461,138.566412
405000,Bald Hills,Brisbane,QLD,-27.304662,153.018015
410000,Evandale,Adelaide,SA,-34.90449,138.635713
411700,Carramar,Perth,WA,-31.706095,115.7936
412000,Werribee,Melbourne,VIC,-37.920716,144.630252
412500,Ballajura,Perth,WA,-31.831263,115.880038
414000,City,Canberra,ACT,-35.284061,149.135609
415000,Beckenham,Perth,WA,-32.020861,115.965752
415000,Essendon North,Melbourne,VIC,-37.741606,144.904013
415000,Sherwood,Brisbane,QLD,-27.5299,152.986189
417000,South Guildford,Perth,WA,-31.908375,115.970296
418000,Belmont,Perth,WA,-31.943832,115.931417
418000,Salisbury East,Adelaide,SA,-34.786394,138.666994
419000,Woodville West,Adelaide,SA,-34.888124,138.524433
420000,Jane Brook,Perth,WA,-31.863113,116.050989
420500,Toorak,Melbourne,VIC,-37.850484,145.028269
428000,Oxley,Brisbane,QLD,-27.553603,152.978348
430000,Cranbourne West,Melbourne,VIC,-38.089512,145.267682
430000,Lightsview,Adelaide,SA,-34.86445,138.624855
430100,Boronia,Melbourne,VIC,-37.858693,145.295869
433000,Carseldine,Brisbane,QLD,-27.350793,153.01249
435000,Largs North,Adelaide,SA,-34.814285,138.498319
440000,Everard Park,Adelaide,SA,-34.95292,138.573499
440000,Greensborough,Melbourne,VIC,-37.719806,145.107778
440000,Whites Valley,Adelaide,SA,-35.264308,138.496156
445000,Bonbeach,Melbourne,VIC,-38.064397,145.120544
445000,Casey,Canberra,ACT,-35.17524,149.090828
445000,Greenacres,Adelaide,SA,-34.865501,138.634227
445000,Pakenham,Melbourne,VIC,-38.058174,145.454603
445000,Wandi,Perth,WA,-32.193534,115.86072
445000,Werribee,Melbourne,VIC,-37.873594,144.658389
450000,Aberfoyle Park,Adelaide,SA,-35.078878,138.604136
450000,Hallam,Melbourne,VIC,-38.014317,145.283388
450000,Mickleham,Melbourne,VIC,-37.55895,144.922031
450000,Parramatta,Sydney,NSW,-33.814692,151.017275
455000,Joondalup,Perth,WA,-31.737997,115.768611
455000,Narre Warren,Melbourne,VIC,-38.004401,145.317464
460000,Narre Warren,Melbourne,VIC,-38.02933,145.310204
460000,Pakenham,Melbourne,VIC,-38.119436,145.485757
465000,Dernancourt,Adelaide,SA,-34.857727,138.672387
465000,Mernda,Melbourne,VIC,-37.58933,145.105246
472500,Essendon,Melbourne,VIC,-37.748508,144.923715
475000,Royal Park,Adelaide,SA,-34.871019,138.508461
490000,Hamilton,Brisbane,QLD,-27.437337,153.064982
490000,Pakenham,Melbourne,VIC,-38.05386,145.480432
490000,Sunbury,Melbourne,VIC,-37.498537,144.71807
495000,Clyde,Melbourne,VIC,-38.12196,145.324956
497500,Melton South,Melbourne,VIC,-37.714528,144.590824
500000,Greenhill,Adelaide,SA,-34.956636,138.704233
500000,Noble Park,Melbourne,VIC,-37.952015,145.176445
500000,Officer,Melbourne,VIC,-38.067799,145.393401
500000,Wyndham Vale,Melbourne,VIC,-37.882554,144.629728
501000,Officer,Melbourne,VIC,-38.07674,145.430197
502000,Hocking,Perth,WA,-31.776822,115.818819
505000,Sunbury,Melbourne,VIC,-37.567367,144.707491
507000,Runcorn,Brisbane,QLD,-27.59677,153.085486
510000,Runcorn,Brisbane,QLD,-27.600001,153.085739
514500,Claremont Meadows,Sydney,NSW,-33.777678,150.746695
515000,Beldon,Perth,WA,-31.772523,115.757793
515500,Jamboree Heights,Brisbane,QLD,-27.557986,152.929571
518000,Trott Park,Adelaide,SA,-35.078313,138.537331
520000,Marion,Adelaide,SA,-35.007081,138.554977
522000,Balcatta,Perth,WA,-31.878589,115.826671
522500,Oxley,Brisbane,QLD,-27.558614,152.97203
525000,Tarneit,Melbourne,VIC,-37.845751,144.683254
535000,Blacktown,Sydney,NSW,-33.769464,150.916039
535000,South Penrith,Sydney,NSW,-33.770992,150.71064
536000,Auburn,Sydney,NSW,-33.853754,151.035228
536500,Docklands,Melbourne,VIC,-37.81976,144.944604
540000,Leumeah,Sydney,NSW,-34.058603,150.845752
540000,St Albans,Melbourne,VIC,-37.733538,144.802714
547000,Mawson Lakes,Adelaide,SA,-34.805971,138.605384
550000,Bayswater North,Melbourne,VIC,-37.820761,145.271653
551000,Rosebud,Melbourne,VIC,-38.37678,144.907834
555000,Amaroo,Canberra,ACT,-35.16952,149.134801
560000,Brisbane City,Brisbane,QLD,-27.471643,153.026674
560000,Kambah,Canberra,ACT,-35.384458,149.086954
560000,Kangaroo Point,Brisbane,QLD,-27.476349,153.039274
560000,Maslin Beach,Adelaide,SA,-35.231079,138.480179
560000,Rosebud,Melbourne,VIC,-38.368874,144.900437
560000,St Andrews,Sydney,NSW,-34.025585,150.827386
565000,Cranbourne East,Melbourne,VIC,-38.094424,145.295464
565000,Tarneit,Melbourne,VIC,-37.85448,144.667013
570000,Boondall,Brisbane,QLD,-27.341664,153.060327
570000,East Victoria Park,Perth,WA,-31.994407,115.897065
570000,Golden Grove,Adelaide,SA,-34.786558,138.704402
573500,Penrith,Sydney,NSW,-33.749258,150.697495
575000,Canning Vale,Perth,WA,-32.098628,115.923624
575000,South Plympton,Adelaide,SA,-34.966057,138.561581
575500,Melbourne,Melbourne,VIC,-37.815562,144.961506
578000,Mount Martha,Melbourne,VIC,-38.284648,144.995432
580000,Kealba,Melbourne,VIC,-37.734009,144.823082
580000,Melton,Melbourne,VIC,-37.689215,144.577337
580000,South Melbourne,Melbourne,VIC,-37.83706,144.954346
580500,Tarneit,Melbourne,VIC,-37.848307,144.696763
581000,Deer Park,Melbourne,VIC,-37.764667,144.758671
582000,Harris Park,Sydney,NSW,-33.825864,151.008772
584300,Manor Lakes,Melbourne,VIC,-37.871785,144.599328
588000,Sunnybank,Brisbane,QLD,-27.583155,153.05886
590000,Duncraig,Perth,WA,-31.825365,115.762341
590000,Ruse,Sydney,NSW,-34.075025,150.838261
592000,Boronia,Melbourne,VIC,-37.860064,145.260013
595000,Doreen,Melbourne,VIC,-37.584095,145.120757
596000,Applecross,Perth,WA,-32.012465,115.835679
596500,Kalkallo,Melbourne,VIC,-37.532694,144.957057
600000,Allawah,Sydney,NSW,-33.971946,151.117015
600000,Brisbane City,Brisbane,QLD,-27.462504,153.033652
600000,McLaren Flat,Adelaide,SA,-35.208774,138.583917
600000,Rostrevor,Adelaide,SA,-34.897501,138.678926
600000,Strathfield South,Sydney,NSW,-33.891527,151.080546
603000,Sinnamon Park,Brisbane,QLD,-27.554964,152.944145
605000,Blacktown,Sydney,NSW,-33.774297,150.886606
605000,Camden South,Sydney,NSW,-34.084417,150.69093
605000,Narre Warren South,Melbourne,VIC,-38.058714,145.292744
605000,Springvale South,Melbourne,VIC,-37.964874,145.157741
610000,Cranbourne West,Melbourne,VIC,-38.106387,145.2539
610000,Taylors Hill,Melbourne,VIC,-37.712937,144.767095
610000,Wynnum West,Brisbane,QLD,-27.444006,153.144956
612000,Port Melbourne,Melbourne,VIC,-37.836537,144.939872
618000,Bayswater,Melbourne,VIC,-37.855359,145.25762
620000,Innaloo,Perth,WA,-31.882784,115.788822
621000,Moggill,Brisbane,QLD,-27.575385,152.877104
622000,Woolloongabba,Brisbane,QLD,-27.487193,153.035473
623000,Newtown,Sydney,NSW,-33.904554,151.175754
623000,Ringwood,Melbourne,VIC,-37.813736,145.217789
625000,Caroline Springs,Melbourne,VIC,-37.737662,144.727008
625000,Hoppers Crossing,Melbourne,VIC,-37.869017,144.675501
625000,Smithfield,Sydney,NSW,-33.858713,150.916865
626000,Officer,Melbourne,VIC,-38.075235,145.423927
628000,Rockdale,Sydney,NSW,-33.955924,151.140052
630000,Pakenham,Melbourne,VIC,-38.082953,145.482352
630000,Rosebery,Sydney,NSW,-33.918133,151.200161
632000,Parramatta,Sydney,NSW,-33.809249,151.019063
635000,Rostrevor,Adelaide,SA,-34.893697,138.678909
635000,Spring Farm,Sydney,NSW,-34.063179,150.729807
636000,Boronia,Melbourne,VIC,-37.84371,145.301462
639000,Ballajura,Perth,WA,-31.850633,115.916027
639800,Stafford,Brisbane,QLD,-27.403711,153.006018
640000,Dianella,Perth,WA,-31.893119,115.877982
640000,Narrabeen,Sydney,NSW,-33.71173,151.300302
645000,Craigieburn,Melbourne,VIC,-37.593432,144.892838
645000,Ferntree Gully,Melbourne,VIC,-37.876353,145.266072
645000,North Perth,Perth,WA,-31.918287,115.850709
648000,Kilsyth,Melbourne,VIC,-37.79954,145.327246
650000,Hillcrest,Adelaide,SA,-34.867701,138.641235
650000,Villawood,Sydney,NSW,-33.876057,150.991142
653424,Oran Park,Sydney,NSW,-34.007906,150.744617
657000,Carnegie,Melbourne,VIC,-37.887141,145.053035
660000,Carrum Downs,Melbourne,VIC,-38.098644,145.175518
660000,Dee Why,Sydney,NSW,-33.752231,151.288088
660000,Oxley,Brisbane,QLD,-27.560664,152.966779
665000,Frankston South,Melbourne,VIC,-38.18574,145.142444
665000,Pyrmont,Sydney,NSW,-33.874108,151.197292
665000,The Gap,Brisbane,QLD,-27.441075,152.935934
670000,Tarneit,Melbourne,VIC,-37.825616,144.669592
675000,Fawkner,Melbourne,VIC,-37.712225,144.966364
680000,Giralang,Canberra,ACT,-35.209496,149.093012
684000,Wollstonecraft,Sydney,NSW,-33.828526,151.196755
684100,Tarneit,Melbourne,VIC,-37.869713,144.662109
685000,Banks,Canberra,ACT,-35.477811,149.101504
685000,Footscray,Melbourne,VIC,-37.799871,144.883616
687250,Boronia,Melbourne,VIC,-37.857779,145.29088
687500,Mount Gravatt East,Brisbane,QLD,-27.519497,153.094884
690000,Mornington,Melbourne,VIC,-38.238413,145.0313
692000,Gordon Park,Brisbane,QLD,-27.41339,153.030402
695000,Mount Annan,Sydney,NSW,-34.068041,150.751259
695000,Oran Park,Sydney,NSW,-34.005448,150.740846
703000,West Beach,Adelaide,SA,-34.933792,138.513936
705000,Carrum Downs,Melbourne,VIC,-38.093061,145.176769
710000,Oran Park,Sydney,NSW,-34.0135,150.746964
715000,Rosebery,Sydney,NSW,-33.916039,151.206218
720000,Doonside,Sydney,NSW,-33.743642,150.870107
720000,Rochedale,Brisbane,QLD,-27.547473,153.124869
722500,Kelvin Grove,Brisbane,QLD,-27.454457,153.009628
725000,Flagstaff Hill,Adelaide,SA,-35.05464,138.611749
730000,Campsie,Sydney,NSW,-33.903536,151.105948
735000,Annerley,Brisbane,QLD,-27.511525,153.034843
735000,Heidelberg West,Melbourne,VIC,-37.739597,145.045929
735000,Riverstone,Sydney,NSW,-33.658446,150.868795
745000,Dee Why,Sydney,NSW,-33.755514,151.290266
750000,Kallaroo,Perth,WA,-31.791669,115.753419
750000,Kellyville Ridge,Sydney,NSW,-33.715366,150.913681
750000,Milperra,Sydney,NSW,-33.935788,150.983297
750000,Pendle Hill,Sydney,NSW,-33.809162,150.957506
751000,Clarkson,Perth,WA,-31.677992,115.716249
760000,Spring Farm,Sydney,NSW,-34.07136,150.739543
760000,St Leonards,Sydney,NSW,-33.822754,151.195852
765000,Florey,Canberra,ACT,-35.222726,149.050575
765000,Kensington,Sydney,NSW,-33.909128,151.222114
770000,Windsor,Brisbane,QLD,-27.427827,153.02921
774000,Westmeadows,Melbourne,VIC,-37.681172,144.880754
775000,Keysborough,Melbourne,VIC,-38.001267,145.16096
775000,Mount Gravatt East,Brisbane,QLD,-27.54138,153.081762
777000,Kellyville,Sydney,NSW,-33.704738,150.951577
780000,Bardia,Sydney,NSW,-33.978929,150.851748
780000,Rhodes,Sydney,NSW,-33.831888,151.086308
780000,Telopea,Sydney,NSW,-33.795312,151.039349
780500,Concord West,Sydney,NSW,-33.844712,151.08921
782500,Beaumont Hills,Sydney,NSW,-33.68908,150.933068
785000,Balnarring,Melbourne,VIC,-38.373099,145.121829
785000,Camden South,Sydney,NSW,-34.080152,150.690865
785000,Sunbury,Melbourne,VIC,-37.571967,144.696506
786000,Croydon,Melbourne,VIC,-37.795619,145.302242
786000,Dromana,Melbourne,VIC,-38.337996,144.957255
790000,Bridgeman Downs,Brisbane,QLD,-27.333138,153.00298
790000,Herston,Brisbane,QLD,-27.447337,153.016073
790000,Lockleys,Adelaide,SA,-34.922315,138.535202
793000,Rowville,Melbourne,VIC,-38.097046,145.256078
800000,Cronulla,Sydney,NSW,-34.060353,151.152396
800000,Fadden,Canberra,ACT,-35.403966,149.111242
800000,Graceville,Brisbane,QLD,-27.522542,152.981181
800000,Keysborough,Melbourne,VIC,-38.008416,145.162152
812500,Blacktown,Sydney,NSW,-33.779819,150.891554
813800,Springvale,Melbourne,VIC,-37.954756,145.158648
815000,Edithvale,Melbourne,VIC,-38.034451,145.107863
815000,Mornington,Melbourne,VIC,-38.228516,145.052768
815000,Narre Warren South,Melbourne,VIC,-38.037423,145.293315
821000,Doubleview,Perth,WA,-31.892284,115.777015
825000,Vermont,Melbourne,VIC,-37.844406,145.191316
830000,Eltham North,Melbourne,VIC,-37.699623,145.137577
830000,Surry Hills,Sydney,NSW,-33.887283,151.213895
837500,Brookvale,Sydney,NSW,-33.761329,151.265281
840000,Hurstville,Sydney,NSW,-33.971188,151.106011
840000,Padstow,Sydney,NSW,-33.964861,151.03535
846000,Torrens Park,Adelaide,SA,-34.977925,138.612247
849000,Kurralta Park,Adelaide,SA,-34.953729,138.56925
850000,Berwick,Melbourne,VIC,-38.055933,145.337616
850000,McCrae,Melbourne,VIC,-38.352776,144.938082
865000,Springvale,Melbourne,VIC,-37.945431,145.156237
865000,Zetland,Sydney,NSW,-33.907635,151.210614
870000,Mascot,Sydney,NSW,-33.927447,151.196332
870000,Reservoir,Melbourne,VIC,-37.712084,145.005568
870000,Surry Hills,Sydney,NSW,-33.88153,151.209007
872500,Winston Hills,Sydney,NSW,-33.782163,150.989944
875000,Hawthorne,Brisbane,QLD,-27.467279,153.060141
880000,Mornington,Melbourne,VIC,-38.2373,145.043861
885000,Tarragindi,Brisbane,QLD,-27.531469,153.05325
890000,Ferntree Gully,Melbourne,VIC,-37.875284,145.270109
895000,Berowra Heights,Sydney,NSW,-33.60479,151.135199
895000,Hamilton,Brisbane,QLD,-27.438595,153.050825
920000,Magill,Adelaide,SA,-34.897711,138.667231
920000,Seven Hills,Sydney,NSW,-33.777178,150.927684
925000,Cronulla,Sydney,NSW,-34.04797,151.154264
927500,Glenwood,Sydney,NSW,-33.730306,150.926821
930000,Beaumont Hills,Sydney,NSW,-33.699284,150.945999
931000,Kellyville,Sydney,NSW,-33.706905,150.980384
940000,Wantirna,Melbourne,VIC,-37.849345,145.236096
950000,Richmond,Melbourne,VIC,-37.821262,145.005146
950000,Ryde,Sydney,NSW,-33.81964,151.098053
955000,Research,Melbourne,VIC,-37.708976,145.182411
970000,Newport,Melbourne,VIC,-37.846839,144.891648
980000,St Leonards,Sydney,NSW,-33.824669,151.198304
995000,South Brisbane,Brisbane,QLD,-27.471243,153.015593
1000000,Sunbury,Melbourne,VIC,-37.580558,144.717974
1001000,Eltham North,Melbourne,VIC,-37.68987,145.145471
1010000,Bonnet Bay,Sydney,NSW,-34.013024,151.054888
1010000,Niddrie,Melbourne,VIC,-37.736366,144.879612
1015000,Bellevue Hill,Sydney,NSW,-33.873122,151.253173
1020000,Coorparoo,Brisbane,QLD,-27.492806,153.05923
1020000,Rockdale,Sydney,NSW,-33.958439,151.1406
1050000,South Fremantle,Perth,WA,-32.064285,115.756504
1060000,Rowville,Melbourne,VIC,-37.923462,145.227936
1065000,Brunswick West,Melbourne,VIC,-37.773096,144.942789
1080000,Newport,Melbourne,VIC,-37.83451,144.876412
1088888,Bayswater,Melbourne,VIC,-37.849338,145.251724
1100000,Castle Hill,Sydney,NSW,-33.72221,151.008186
1100000,Parkdale,Melbourne,VIC,-37.984653,145.084539
1125000,Picnic Point,Sydney,NSW,-33.978183,151.007624
1130000,Reservoir,Melbourne,VIC,-37.706323,145.007562
1135000,Bondi,Sydney,NSW,-33.896316,151.269066
1135000,Kellyville Ridge,Sydney,NSW,-33.702266,150.921297
1139000,Mount Colah,Sydney,NSW,-33.663335,151.121249
1150000,Concord,Sydney,NSW,-33.852893,151.100645
1150000,Hornsby,Sydney,NSW,-33.706278,151.098586
1150000,Sydney,Sydney,NSW,-33.876292,151.209147
1160000,Ellis Lane,Sydney,NSW,-34.039059,150.670417
1160000,Tarragindi,Brisbane,QLD,-27.524194,153.038179
1172500,Westleigh,Sydney,NSW,-33.721388,151.073694
1180000,West End,Brisbane,QLD,-27.484747,153.008931
1215000,Williamstown,Melbourne,VIC,-37.860388,144.891505
1225000,Lilyfield,Sydney,NSW,-33.877588,151.165947
1225000,Queenscliff,Sydney,NSW,-33.782314,151.287936
1230000,Marsfield,Sydney,NSW,-33.780212,151.105925
1265000,Beaumaris,Melbourne,VIC,-37.97761,145.052193
1275000,Forestville,Sydney,NSW,-33.762613,151.220509
1280000,Glen Waverley,Melbourne,VIC,-37.884955,145.169323
1295000,Mitcham,Melbourne,VIC,-37.810354,145.185424
1300000,Berowra,Sydney,NSW,-33.633333,151.14218
1300000,Elsternwick,Melbourne,VIC,-37.877794,145.002893
1300000,Lilli Pilli,Sydney,NSW,-34.063777,151.116649
1300000,North Narrabeen,Sydney,NSW,-33.70028,151.286802
1300000,Teneriffe,Brisbane,QLD,-27.454341,153.048618
1300500,Westbourne Park,Adelaide,SA,-34.969456,138.595874
